accx,accy,accz,body_accx,body_accy,body_accz,body_gyrox,body_gyroy,body_gyroz
1.036661,0.007419986,-0.001552654,0.0063781,-0.03643058,-0.01467332,0.1056789,-0.03568059,0.01750628
1.025654,0.004311909,0.004442192,-0.004956597,-0.04062137,-0.01094918,0.1220688,-0.06958691,0.01644186
1.022458,0.0003945429,0.00350211,-0.008461069,-0.04553072,-0.01405751,0.131782,-0.06925652,0.01513036
1.029422,-0.00408881,0.003796678,-0.00178543,-0.05091696,-0.01582954,0.1308687,-0.04594498,0.01856497
1.030183,-0.003740843,-0.01150415,-0.001292923,-0.05138431,-0.03309619,0.1278938,-0.02302379,0.02038633
1.028098,-0.009138715,-0.005377109,-0.003628322,-0.05751143,-0.02883488,0.1119228,-0.01453585,0.01013486
1.030088,-0.005053738,0.0006968631,-0.001870359,-0.0540711,-0.02452728,0.08733567,-0.02167971,0.001919651
1.027998,0.00802872,-0.008383308,-0.004175075,-0.04155029,-0.03527535,0.06449251,-0.006710886,-0.004863535
1.026133,0.01866774,-0.0001245295,-0.00623698,-0.031392,-0.02858706,0.04138059,0.002239798,-0.005016351
1.021823,0.02610376,0.0001876476,-0.01072685,-0.02435842,-0.02974915,0.01918709,-0.009966089,-0.004850288
1.019013,0.02412267,0.0009173681,-0.01370185,-0.02666673,-0.03039887,0.01991129,-0.02032316,-0.01086715
1.022429,0.03432415,0.0105071,-0.01043304,-0.01672053,-0.02209537,0.02593876,-0.0311007,-0.008548483
1.023296,0.04462622,0.01046731,-0.009698232,-0.006605269,-0.02333008,0.01880883,-0.04147706,-0.004153896
1.024804,0.03809168,0.01263796,-0.00830613,-0.01326191,-0.02226516,0.02607745,-0.05196263,0.002520011
1.022251,0.04274028,0.01104208,-0.01095917,-0.008674514,-0.02487987,0.02297089,-0.06042336,0.01370774
1.017417,0.04627253,0.008231604,-0.0158787,-0.00514632,-0.02862452,0.01107285,-0.07970613,0.01334601
1.02182,0.03817921,0.007133126,-0.01154594,-0.01319027,-0.03057475,0.01588204,-0.09607067,0.01178058
1.028159,0.03071546,0.00132969,-0.005261809,-0.02055466,-0.03714962,0.01324281,-0.08387268,0.01919488
1.031591,0.02014428,0.004094133,-0.001871155,-0.03097954,-0.03507828,0.01422114,-0.07482824,0.02348116
1.029828,0.01431079,0.009026692,-0.003662823,-0.03662226,-0.0307625,0.01751291,-0.07157592,0.02807172
1.024058,0.0132703,0.009987933,-0.009447701,-0.03742958,-0.03034386,0.01875043,-0.07083185,0.02983163
1.023262,0.01191177,0.01029033,-0.01024654,-0.0385144,-0.03051218,0.03132978,-0.07817954,0.02543175
1.025558,0.0129993,0.007976818,-0.007941341,-0.03711433,-0.03322685,0.0339527,-0.06253747,0.02845874
1.026734,0.0143055,0.009082385,-0.006744678,-0.03545853,-0.03245522,0.03340019,-0.04827515,0.02963272
1.02566,0.01581699,0.01210304,-0.007787204,-0.03356214,-0.02970357,0.03604482,-0.05945407,0.02742422
1.023058,0.01513412,0.01439372,-0.01034678,-0.03382665,-0.02761936,0.03574644,-0.0696175,0.02874016
1.022807,0.01301309,0.0129925,-0.01054657,-0.03549766,-0.02916697,0.04054053,-0.0779242,0.0220041
1.02293,0.0124918,0.007500377,-0.01036215,-0.03553902,-0.03474786,0.03797464,-0.0791111,0.01655092
1.022556,0.01305739,0.009206305,-0.01066503,-0.03446526,-0.03307538,0.03174898,-0.07595006,0.01471693
1.022532,0.01451771,0.0149452,-0.01060927,-0.03247018,-0.02731688,0.0280152,-0.08584365,0.009073046
1.021881,0.01517677,0.01558901,-0.01117099,-0.03125144,-0.02660273,0.02256309,-0.09330163,0.0101898
1.023294,0.01972012,0.013499,-0.009661112,-0.0261252,-0.02857411,0.02298333,-0.09619631,0.01371132
1.024163,0.02576338,0.01150234,-0.008686917,-0.01947767,-0.03040624,0.02241331,-0.1034666,0.01697915
1.023212,0.02326741,0.008743161,-0.009525089,-0.02135,-0.03295726,0.02065132,-0.1036476,0.02180869
1.023996,0.02079877,0.005513909,-0.008621127,-0.02317762,-0.03593681,0.0222023,-0.1022862,0.01955909
1.024486,0.0248214,0.005466032,-0.008004086,-0.01849849,-0.03569538,0.02090123,-0.1002396,0.01638097
1.025126,0.02528733,0.00662379,-0.007231572,-0.01736246,-0.03421055,0.02226066,-0.09226008,0.01862904
1.025534,0.02086497,0.006291243,-0.006684004,-0.02110296,-0.03418011,0.02693428,-0.09640281,0.02001008
1.025434,0.01560415,0.003753585,-0.006639227,-0.02567184,-0.03632067,0.02916101,-0.1000625,0.02044696
1.026924,0.0113201,-0.0001279195,-0.004998799,-0.02925531,-0.03977269,0.02977747,-0.08749138,0.02105157
1.026343,0.01233191,0.001093307,-0.005425539,-0.02753544,-0.03809118,0.0300932,-0.0801824,0.01918853
1.025051,0.01460543,0.002451235,-0.00655829,-0.02454744,-0.03624369,0.03458531,-0.07990482,0.01849167
1.025127,0.01567184,0.0008993736,-0.006320044,-0.0227612,-0.03727825,0.03981969,-0.07912261,0.01721003
1.024711,0.01925487,0.00341645,-0.006570348,-0.01845414,-0.03421766,0.03762649,-0.0758156,0.0122042
1.025168,0.02024553,0.004983968,-0.00594458,-0.01673648,-0.03208199,0.0340637,-0.07138583,0.01029999
1.025069,0.01946774,0.005144402,-0.005872474,-0.01678557,-0.03133039,0.03275977,-0.07378844,0.008968045
1.024765,0.02230124,0.01041965,-0.006003388,-0.01322292,-0.02544263,0.02988756,-0.07455942,0.007197907
1.025253,0.02391408,0.01366958,-0.005339835,-0.01088177,-0.02156063,0.02811484,-0.07506529,0.009520056
1.024496,0.02114623,0.003957135,-0.0059195,-0.01292341,-0.03062328,0.02732157,-0.08081675,0.01157507
1.02321,0.01813429,-0.007544841,-0.00702667,-0.01521245,-0.04145937,0.02736082,-0.08480599,0.01341959
1.022333,0.01966029,-0.00337259,-0.007724577,-0.01296788,-0.03660637,0.02986958,-0.08714978,0.01323942
1.025772,0.02207829,-0.0007745294,-0.004105925,-0.009836605,-0.0333137,0.02934569,-0.08022916,0.009700109
1.034012,0.02206095,-0.009435043,0.004315097,-0.009146944,-0.04126677,0.02719225,-0.06674604,0.009344723
1.037186,0.02261148,-0.009855798,0.007670449,-0.007896658,-0.04096817,0.02498934,-0.06619938,0.01051455
1.031303,0.02175205,-0.003962842,0.001966726,-0.008064528,-0.03434477,0.0202631,-0.07978854,0.01097265
1.025183,0.0201399,0.001669659,-0.003973937,-0.008994176,-0.02797162,0.02085347,-0.09038838,0.01072747
1.025669,0.01903432,0.005294725,-0.003311329,-0.009427087,-0.02359685,0.02296863,-0.08368182,0.00967206
1.026405,0.0170578,0.003571589,-0.002400046,-0.01074143,-0.02456256,0.02064299,-0.07387169,0.01186876
1.02417,0.01662994,0.004716772,-0.004462384,-0.01051812,-0.0226536,0.02217109,-0.07573605,0.0137073
1.024921,0.01627285,0.001413174,-0.003541168,-0.0102355,-0.02518841,0.02336371,-0.07548972,0.01258628
1.025553,0.0157465,-0.005834224,-0.002740823,-0.01013399,-0.03166317,0.02218621,-0.07418024,0.01290439
1.024456,0.01625791,-0.002126221,-0.003672368,-0.009006909,-0.02717966,0.02395581,-0.07893263,0.01452694
1.025445,0.01918313,0.001258918,-0.002519956,-0.005478519,-0.02301703,0.02488777,-0.07972377,0.01751973
1.025943,0.02405288,0.000538095,-0.001861653,-1.851738e-05,-0.02295932,0.02715922,-0.07716278,0.01989099
1.026587,0.02272722,0.0003279029,-0.001059593,-0.0007673351,-0.02239094,0.03240587,-0.07338986,0.01905132
1.027684,0.02026348,-0.003335291,0.0001921203,-0.002668195,-0.02527646,0.03517506,-0.07021597,0.01866702
1.027636,0.02041399,-0.0034203,0.0002950946,-0.001969218,-0.02458554,0.0320053,-0.07052983,0.01969681
1.027866,0.01596838,-0.001890347,0.0006732107,-0.005881079,-0.02228214,0.02668121,-0.06830134,0.01948506
1.026976,0.01469782,-0.003368764,-7.186816e-05,-0.006632788,-0.02299031,0.02723905,-0.06462797,0.01823389
1.026661,0.01623861,-0.003360138,-0.0002468806,-0.004588117,-0.02221533,0.02677314,-0.06066411,0.01721029
1.02753,0.01452163,-0.006301374,0.0007590939,-0.005816181,-0.02439476,0.02074744,-0.05973405,0.01515705
1.026898,0.0154445,-0.01051039,0.0002601557,-0.004419331,-0.02784704,0.02000654,-0.06062728,0.01326456
1.026818,0.01564635,-0.008506397,0.0003096231,-0.003758404,-0.02509175,0.02142951,-0.05314697,0.01443334
1.026595,0.0148679,-0.003892942,0.0002118596,-0.004092635,-0.01973281,0.0181107,-0.04891671,0.01710498
1.026099,0.01664741,-0.001838462,-0.0001633689,-0.001883698,-0.01693911,0.01684436,-0.05202677,0.01911966
1.02754,0.01622889,-0.002650165,0.001393717,-0.001887538,-0.01701845,0.01768264,-0.0522921,0.01863901
1.027767,0.01396133,-0.003279507,0.00173333,-0.003755117,-0.01692289,0.01678376,-0.05271248,0.01720448
1.025838,0.01250085,-0.002486658,-8.792465e-05,-0.004830169,-0.01541319,0.01822301,-0.05316733,0.0168223
1.025026,0.0155308,-0.002722222,-0.0007960314,-0.001429171,-0.0149405,0.01949513,-0.05209907,0.01504225
1.027469,0.02001175,-0.002847184,0.001746481,0.003408595,-0.01436632,0.01736557,-0.04668873,0.01441207
1.030385,0.01786228,-0.001656806,0.004757404,0.001601772,-0.01248642,0.01469357,-0.037007,0.01518376
1.028779,0.01617256,-0.001197316,0.003242941,0.000240506,-0.01134753,0.009358667,-0.03189115,0.01390155
1.025734,0.01750526,-0.0009971029,0.000283995,0.001887538,-0.01047854,0.006604044,-0.03337353,0.01492194
1.024767,0.01708746,0.000340593,-0.000601033,0.001770052,-0.0084832,0.01228528,-0.03477314,0.01775686
1.024749,0.01799157,0.001364915,-0.0005422317,0.002960565,-0.006812868,0.01647764,-0.03101823,0.01526675
1.026239,0.0167333,-0.0009763248,0.001020401,0.001974893,-0.008520238,0.01360245,-0.0299602,0.01043982
1.026759,0.01405572,-0.00409813,0.001609238,-0.0004437436,-0.01102074,0.01149009,-0.03262154,0.01224023
1.026081,0.01602653,-0.002882332,0.000996839,0.001772569,-0.009196527,0.01398369,-0.03220257,0.01522077
1.026416,0.01853312,-0.002003105,0.001391876,0.004511477,-0.007721994,0.01545782,-0.03281434,0.01201072
1.025431,0.02066077,-0.003423281,0.0004636345,0.00685841,-0.008560201,0.0162947,-0.03485398,0.01231745
1.024636,0.02119471,-0.004214482,-0.0002789649,0.007598651,-0.008782963,0.01742766,-0.03913656,0.01289695
1.025633,0.01758333,-0.01057131,0.0007670419,0.004180656,-0.01458497,0.01599177,-0.04041586,0.007255838
1.027664,0.01582806,-0.01582222,0.002844178,0.002605947,-0.01929459,0.01639162,-0.03298176,0.007460173
1.029673,0.0169261,-0.003945498,0.004893955,0.003871984,-0.006889848,0.01647215,-0.02930285,0.009573958
1.027644,0.0182727,0.00987354,0.002903673,0.005374256,0.007444021,0.01500046,-0.03156351,0.008740446
1.025404,0.02095164,0.006468675,0.0006978705,0.008196789,0.004540425,0.01624579,-0.03473019,0.01023165
1.02745,0.02285912,0.002906189,0.002774716,0.01023589,0.001465061,0.01546096,-0.03829514,0.01003354
1.028103,0.02158546,0.007308563,0.003454702,0.009081953,0.006339898,0.01331779,-0.04113479,0.009849683
1.025315,0.01981177,0.005497995,0.0006902064,0.007416141,0.004986695,0.01181178,-0.04380711,0.01001611
1.022617,0.02009844,0.004078231,-0.0019875,0.007798972,0.004008784,0.01042993,-0.0432524,0.01040132
1.022209,0.01954972,0.005100186,-0.002377949,0.007334898,0.005456749,0.01196528,-0.0416957,0.01255757
1.024926,0.0186597,0.001447771,0.0003525746,0.00651821,0.002214254,0.01413325,-0.03830726,0.01179448
1.027294,0.01905544,0.001824093,0.002732209,0.006976239,0.00298426,0.01557988,-0.03214442,0.01132886
1.025596,0.01769809,0.0002683027,0.001042866,0.005670421,0.00180587,0.01320414,-0.03194077,0.01147518
1.024127,0.01782993,-0.004027227,-0.0004194588,0.005843347,-0.002128487,0.008882368,-0.03317238,0.01012126
1.025342,0.01959975,0.002523267,0.0007992146,0.007644133,0.004767099,0.01158601,-0.03137421,0.01021216
1.02479,0.01945291,0.01051775,0.000249358,0.00751845,0.01309067,0.01601777,-0.0314888,0.01031635
1.022879,0.02014503,0.01315793,-0.001661656,0.008222186,0.01604376,0.01710974,-0.03179242,0.009583421
1.022299,0.01954753,0.01451319,-0.002243699,0.007627019,0.01769534,0.0152187,-0.02904309,0.006257807
1.023709,0.01805642,0.01283382,-0.0008383848,0.00612923,0.01629529,0.009819235,-0.01907677,0.003068801
1.025887,0.01892574,0.007752104,0.001334683,0.006983166,0.01147551,0.007307716,-0.007665685,0.005069466
1.02516,0.01889028,0.00137592,0.0006014128,0.006923953,0.005343723,0.005953964,-0.01106042,0.007835342
1.024363,0.01854528,-4.856987e-05,-0.0002038516,0.006547142,0.004146256,0.005994331,-0.02330052,0.008573406
1.025685,0.01960207,0.002240075,0.001108461,0.007564384,0.006644883,0.01029635,-0.02671867,0.008912203
1.025784,0.02209167,0.001774572,0.001198043,0.01000698,0.0063727,0.009115947,-0.0216848,0.009800249
1.026251,0.02450399,0.003229428,0.001653074,0.01236507,0.008004564,0.007249768,-0.01565498,0.01113501
1.025786,0.02291003,0.007839064,0.001176371,0.01070975,0.01277519,0.008253793,-0.01580055,0.01123173
1.023523,0.02070971,0.009207686,-0.00110048,0.008441072,0.01428898,0.00542551,-0.01824574,0.009958529
1.024673,0.01939029,0.008288328,3.560832e-05,0.007046497,0.01349905,0.006802645,-0.0160866,0.007736179
1.027482,0.01474317,0.009066708,0.002830255,0.002317741,0.01439119,0.009513099,-0.01681555,0.005889144
1.029105,0.0134041,0.01016812,0.004437581,0.0008910014,0.01559079,0.008559554,-0.01169615,0.009059655
1.029608,0.01988481,0.00979128,0.004924509,0.007278539,0.01529666,0.009537926,0.001997884,0.01352894
1.028526,0.02407811,0.00927317,0.003824585,0.01137357,0.0148459,0.007862215,0.01066258,0.008567552
1.027395,0.02231025,0.009892024,0.002675323,0.009502542,0.01551689,0.002476962,0.0228555,-0.001713554
1.026374,0.02231728,0.01202247,0.001635314,0.009401647,0.01768442,-0.006089546,0.03307213,-0.009617728
1.028446,0.02714626,0.0143997,0.003686314,0.01411805,0.02008379,-0.021833,0.03481037,-0.01316683
1.033875,0.02923547,0.01478993,0.009093319,0.01609006,0.0204813,-0.04710313,0.05065502,-0.01020074
1.035762,0.02211137,0.01619962,0.01095749,0.00884409,0.02188342,-0.07389176,0.08655774,-0.008872019
1.034244,0.01573697,0.0188788,0.009415141,0.002343228,0.02454016,-0.09256378,0.1227893,-0.00850822
1.032658,0.02031916,0.02042698,0.007802076,0.006794697,0.02605099,-0.1206982,0.1354,-0.003309339
1.031562,0.02469884,0.02724746,0.006677975,0.01103974,0.03281905,-0.1467826,0.127482,-0.00071147
1.030568,0.02183657,0.03282615,0.005653117,0.008039154,0.03832995,-0.13825,0.1156781,0.001962477
1.024827,0.02329166,0.03151526,-0.0001213106,0.009352448,0.03693542,-0.124344,0.09845018,0.007790849
1.014901,0.02669827,0.03538126,-0.01008363,0.01261391,0.04070137,-0.1151019,0.08808167,0.0106662
1.011422,0.02445023,0.03670222,-0.01359927,0.01021748,0.04190532,-0.09385559,0.08430924,0.004582155
1.015689,0.02464944,0.03455818,-0.009370651,0.01026511,0.03962677,-0.08624002,0.05942783,-0.004870947
1.018873,0.02569472,0.0390206,-0.006225004,0.01115576,0.04393669,-0.08644197,0.02790744,-0.001846877
