accx,accy,accz,body_accx,body_accy,body_accz,body_gyrox,body_gyroy,body_gyroz
0.990639,-0.1066127,-0.2575832,-0.003932639,0.003721301,0.02550234,0.02589117,-0.0793692,0.0745836
0.9916965,-0.1041933,-0.2533119,-0.005269968,0.003902081,0.0255915,0.0322966,-0.07458283,0.07103883
0.9960283,-0.1032849,-0.253654,-0.003229639,0.002660673,0.02119576,0.03590723,-0.06579398,0.06890329
0.9955657,-0.1039813,-0.2547878,-0.005881352,-9.737231e-05,0.01613729,0.03691442,-0.06197005,0.07239118
0.9908435,-0.10484,-0.2516169,-0.01269131,-0.002930457,0.01551295,0.03687939,-0.06294817,0.0709795
0.9879762,-0.1073245,-0.251603,-0.01754616,-0.007302877,0.01186122,0.03595077,-0.06067911,0.07121472
0.989178,-0.1096648,-0.2541295,-0.01823293,-0.01144547,0.005798587,0.03902022,-0.05889746,0.07187767
0.9915256,-0.1077818,-0.2562822,-0.01767593,-0.01127989,0.0002391651,0.03861073,-0.05789043,0.07088678
0.9900125,-0.1069667,-0.2559316,-0.02088304,-0.01209839,-0.002687789,0.039071,-0.05514334,0.07185515
0.9895268,-0.1067199,-0.2537801,-0.02296745,-0.0134022,-0.003685226,0.04203127,-0.05261881,0.07019078
0.9901923,-0.1027043,-0.2546727,-0.02380679,-0.01085555,-0.007598421,0.0384604,-0.05042764,0.06833233
0.9882708,-0.100997,-0.2560713,-0.02714066,-0.01053667,-0.01189021,0.03734076,-0.05461355,0.06595222
0.9900634,-0.103432,-0.256378,-0.02666967,-0.01428106,-0.01496347,0.03820581,-0.06115221,0.06487531
0.9929147,-0.107744,-0.2538884,-0.02505079,-0.01982491,-0.01511477,0.0372735,-0.05923683,0.06542053
0.99309,-0.1094728,-0.2486777,-0.02602038,-0.02270952,-0.01242041,0.03912314,-0.05955305,0.0635161
0.9930661,-0.1077647,-0.2495006,-0.02710365,-0.02208223,-0.01563659,0.03864106,-0.06194392,0.06654946
