accx,accy,accz,body_accx,body_accy,body_accz,body_gyrox,body_gyroy,body_gyroz
0.9936876,-0.2237015,0.1461282,-0.005534726,0.001030157,0.01500024,-0.04757916,-0.1001726,0.04119388
0.9964334,-0.2270193,0.1431187,-0.002819913,-0.002575421,0.01272129,-0.04884482,-0.1076448,0.0431783
0.9958172,-0.2331567,0.1450367,-0.003467239,-0.008999204,0.01534403,-0.05816148,-0.1072671,0.04144424
0.9947077,-0.2331401,0.1461428,-0.004607824,-0.009266678,0.01712817,-0.04464058,-0.1072837,0.04623035
0.9946366,-0.2335378,0.1469419,-0.004709522,-0.009944943,0.0185779,-0.02641151,-0.1184462,0.05056284
0.9960346,-0.2357453,0.1455685,-0.003341528,-0.01242852,0.01782694,-0.02880296,-0.1187576,0.05247672
0.9979982,-0.2382983,0.1448868,-0.001406928,-0.01525213,0.01773907,-0.02802487,-0.1172732,0.05148953
0.9957645,-0.2399939,0.1440644,-0.003668616,-0.01721181,0.01748121,-0.02467701,-0.1154602,0.05079594
0.993641,-0.2408978,0.1418933,-0.005818941,-0.01837218,0.01584518,-0.02169294,-0.1113497,0.05201839
0.9932524,-0.2437688,0.1433822,-0.006232932,-0.02149096,0.01783953,-0.02036401,-0.1120521,0.04919976
0.9967426,-0.2454238,0.1437953,-0.00276634,-0.02338402,0.01872815,-0.01492049,-0.1125664,0.04820341
1.000959,-0.2429633,0.1438921,0.001427698,-0.02115068,0.01927068,-0.002887497,-0.1158754,0.04593937
0.9998109,-0.2373121,0.1453544,0.0002600575,-0.01571493,0.0211487,0.0002815632,-0.1164052,0.04217526
0.9966151,-0.2305885,0.1440735,-0.002954024,-0.009194298,0.0202537,-0.003833942,-0.1144496,0.0432189
0.9942946,-0.2291085,0.1432599,-0.00529105,-0.007904502,0.01979612,-0.01162817,-0.1143218,0.04428808
0.9943829,-0.2334118,0.1405549,-0.005217516,-0.01238516,0.01741738,-0.0169769,-0.1125251,0.04619932
0.9966538,-0.2347673,0.1357072,-0.002959327,-0.0139051,0.01286664,-0.01357485,-0.1129995,0.04580083
0.9985225,-0.2362292,0.1368528,-0.001101238,-0.01551828,0.01428036,-0.008061862,-0.1108652,0.04156283
0.9982361,-0.2398951,0.1378996,-0.001396115,-0.01932211,0.01556699,-0.005050664,-0.109935,0.03923086
0.9974272,-0.2364772,0.1349559,-0.002211478,-0.01602852,0.01283556,-0.006413648,-0.113415,0.0390568
0.9975865,-0.2340078,0.1366078,-0.002056672,-0.01366963,0.01467289,-0.004267763,-0.1147406,0.04813616
0.9955196,-0.2405131,0.139521,-0.004126115,-0.02027138,0.01774535,0.004699383,-0.1217495,0.06492703
0.9941272,-0.2452664,0.1392626,-0.005518945,-0.02510696,0.01762062,0.01203356,-0.1330609,0.07077999
0.998133,-0.2441028,0.1350931,-0.001511545,-0.0240112,0.0135598,0.01441996,-0.1383815,0.06054857
1.001514,-0.2436756,0.1270653,0.001873486,-0.023637,0.005616535,0.01480283,-0.1324603,0.05164556
1.000003,-0.2456001,0.1259087,0.0003679417,-0.02559933,0.004521359,0.01795339,-0.1231695,0.05339698
0.9987716,-0.2482249,0.1269302,-0.0008563039,-0.02824648,0.005582273,0.02110854,-0.1171768,0.05234488
0.9978762,-0.2580186,0.1211455,-0.00174276,-0.03804679,-0.0001836542,0.02519777,-0.1027432,0.04711603
0.9949106,-0.2680373,0.1192629,-0.004697793,-0.04805555,-0.002066916,0.0358404,-0.09450858,0.04354097
0.9952612,-0.2637873,0.1197452,-0.00433503,-0.04377831,-0.001603214,0.05682599,-0.1069914,0.03977843
0.9971677,-0.2576803,0.1178543,-0.002414747,-0.03762566,-0.003529147,0.08574242,-0.1198329,0.04621163
0.9974286,-0.2525233,0.1204826,-0.002138487,-0.03240422,-0.0009511336,0.09588278,-0.1229785,0.06193781
1.00086,-0.236658,0.1235465,0.001309437,-0.01645525,0.002048891,0.07982845,-0.1162998,0.07975874
1.002803,-0.2211909,0.1236773,0.003271303,-0.0008858462,0.002103102,0.06510323,-0.1081373,0.1000694
1.001399,-0.2117952,0.128753,0.001887219,0.008629757,0.007090603,0.05314735,-0.1082781,0.1050201
1.002389,-0.2082334,0.1354221,0.002897129,0.01232728,0.01366079,0.02407739,-0.1081554,0.09149679
1.002272,-0.2182352,0.1315172,0.002801471,0.002475119,0.009646635,-0.01637482,-0.1060259,0.07627285
1.00107,-0.2317216,0.1268863,0.001621036,-0.01084944,0.004896898,-0.04326086,-0.09902971,0.0590089
0.9993246,-0.2380137,0.1327216,-0.0001021516,-0.01696861,0.01060412,-0.05395359,-0.08485852,0.03979458
0.9940282,-0.2407036,0.1345558,-0.005376509,-0.01947522,0.01230181,-0.06099073,-0.07781025,0.02268174
0.9923481,-0.2434829,0.1305692,-0.007034359,-0.02206116,0.00817059,-0.06352683,-0.07715722,0.003322612
0.9964247,-0.2488966,0.1303224,-0.002935082,-0.02727149,0.007771546,-0.06266604,-0.07502619,-0.01312547
0.9997947,-0.2528865,0.1300828,0.0004581907,-0.03104815,0.007372608,-0.05932367,-0.07033325,-0.01547062
0.9998142,-0.2538135,0.1288994,0.0005013498,-0.03175175,0.006023397,-0.04788547,-0.06625061,-0.01825058
0.9974161,-0.2554998,0.1273533,-0.001872516,-0.03320428,0.004305552,-0.03456463,-0.07018272,-0.03172171
0.9957614,-0.2571082,0.1277478,-0.003502663,-0.0345684,0.004523007,-0.03014357,-0.07203724,-0.03872477
0.9941534,-0.2560737,0.1308996,-0.005085744,-0.03327853,0.007493038,-0.03310301,-0.06995551,-0.04217769
0.9938631,-0.2508843,0.1305584,-0.005350549,-0.02782275,0.006965992,-0.03564954,-0.0687063,-0.03926935
0.9959355,-0.2478434,0.1277458,-0.003252032,-0.02450418,0.003963771,-0.0371718,-0.06335879,-0.02519165
0.9950214,-0.2489527,0.1229149,-0.00413914,-0.02532484,-0.001059836,-0.04089403,-0.06633996,-0.0249082
0.9939029,-0.2493755,0.1163604,-0.00522987,-0.02544831,-0.007809452,-0.04352549,-0.07551397,-0.02449169
0.9947205,-0.2498954,0.1140087,-0.004383516,-0.02565852,-0.01035785,-0.04324133,-0.08073638,-0.0144799
0.9943126,-0.2473946,0.1157995,-0.004761545,-0.02283784,-0.008764094,-0.04580198,-0.08379229,-0.01141564
0.994489,-0.244614,0.1181951,-0.004554262,-0.01972757,-0.00656512,-0.05080953,-0.08188783,-0.0004206344
0.994675,-0.245977,0.1186211,-0.004336185,-0.02075178,-0.006334157,-0.05770851,-0.08201262,0.005009626
0.9951905,-0.2461345,0.118498,-0.003787267,-0.02056168,-0.006650026,-0.07226094,-0.07153368,0.001215768
0.9955875,-0.2456085,0.1190812,-0.003355579,-0.01967999,-0.006256639,-0.0877672,-0.03867545,0.004089169
0.9922004,-0.2463936,0.11897,-0.006706786,-0.02010164,-0.006554075,-0.09375849,-0.01238781,-0.005737908
0.9897651,-0.2496419,0.120641,-0.009104758,-0.0229794,-0.005065123,-0.08932806,-0.011683,-0.01231741
0.9939257,-0.2561789,0.1229548,-0.004905287,-0.02913899,-0.002928821,-0.08332533,-0.01752013,-0.01227383
0.9996321,-0.2598255,0.1216536,0.0008416727,-0.03240173,-0.004402352,-0.08245792,-0.01002762,-0.02454469
1.000111,-0.2563723,0.1172598,0.001362421,-0.028558,-0.008963202,-0.07269153,-0.00635469,-0.0282785
0.9994668,-0.2519755,0.1137041,0.0007617554,-0.02376409,-0.01268014,-0.05407787,-0.009300863,-0.02608269
1.000578,-0.2517051,0.11352,0.001917714,-0.02309021,-0.01301914,-0.04252163,-0.01328119,-0.01813365
1.000111,-0.2504258,0.1155397,0.001495587,-0.02140144,-0.01114745,-0.02875325,-0.03464797,0.002639841
1.001623,-0.2490863,0.1213535,0.003052549,-0.01964684,-0.005474216,-0.008526218,-0.04446402,0.01492244
1.00355,-0.2492452,0.1292816,0.005025946,-0.01938557,0.002321018,-0.001241237,-0.03671266,0.0185368
1.000986,-0.2463917,0.1310141,0.002507319,-0.0161072,0.003928134,-0.005368204,-0.04547438,0.02454237
0.996442,-0.2441732,0.1289127,-0.001991454,-0.01345977,0.001708718,8.068402e-06,-0.06329255,0.03015571
0.9904134,-0.2416355,0.1275987,-0.007975325,-0.01048997,0.0002835035,0.002726367,-0.0775718,0.02747782
0.9878782,-0.2386071,0.1243996,-0.01046608,-0.007026822,-0.003020008,-0.007957151,-0.07107738,0.02598843
0.9927059,-0.2436867,0.1256997,-0.005593953,-0.01167016,-0.001817816,-0.007996235,-0.05822813,0.03368042
0.9961147,-0.2478986,0.1300121,-0.002140479,-0.01544487,0.002403098,0.002937259,-0.07005131,0.04057988
0.9952087,-0.2375784,0.1281708,-0.003001591,-0.004687354,0.0004765295,0.01206075,-0.08226938,0.05179803
0.9982313,-0.2274942,0.1286908,6.631979e-05,0.005833624,0.0009172768,0.01283006,-0.0907905,0.05579545
1.003358,-0.2324072,0.1305966,0.005238109,0.001355687,0.002749411,0.009395701,-0.09508275,0.04857754
1.001969,-0.2376913,0.1290222,0.003895332,-0.003496205,0.001106708,0.01481957,-0.08904518,0.04569541
1.000961,-0.239605,0.1311326,0.002932049,-0.004981402,0.003153911,0.00982399,-0.09027013,0.03510051
1.003984,-0.2456826,0.1307069,0.006000008,-0.01063499,0.002669723,0.002858762,-0.07195338,0.02617774
1.002612,-0.2469114,0.1278114,0.004670839,-0.01144473,-0.0002798609,0.01156619,-0.04383586,0.0224994
1.001149,-0.2488839,0.1280163,0.003250534,-0.01300324,-0.0001246805,0.01244255,-0.04553503,0.008969281
1.001898,-0.2543175,0.1269145,0.004040198,-0.0180281,-0.001272309,0.01323906,-0.04645032,-0.0002567392
1.000701,-0.2525481,0.1262101,0.002881805,-0.01585513,-0.002018518,0.01610177,-0.03883633,-0.004851737
1.000107,-0.2530447,0.1247317,0.002324988,-0.01595323,-0.003534927,0.008906606,-0.03462727,-0.01042332
0.9971345,-0.2519003,0.1240202,-0.0006118994,-0.01441535,-0.004280658,0.0004338249,-0.02570748,-0.0116483
0.9933671,-0.244276,0.1250797,-0.004345946,-0.00640255,-0.003251503,-0.007368987,-0.02322172,-0.005108254
0.993567,-0.2453096,0.1226929,-0.004114531,-0.007052811,-0.00566498,-0.01007795,-0.03106045,0.005039485
0.9930431,-0.2469894,0.1217083,-0.004608361,-0.00835457,-0.006672261,-0.01526966,-0.04446663,0.007428927
0.9932255,-0.2448267,0.1198989,-0.004397077,-0.005819544,-0.008500439,-0.02356091,-0.05272338,0.01044094
0.9961232,-0.2468981,0.1186605,-0.001471696,-0.007524549,-0.00975349,-0.028609,-0.05673114,0.01167716
0.9976566,-0.2490236,0.1252141,8.862648e-05,-0.009289683,-0.003210363,-0.03574967,-0.06757907,0.006977969
0.9966496,-0.2531671,0.12628,-0.000892418,-0.01307907,-0.002150486,-0.03248056,-0.07588404,0.006764435
0.995421,-0.2561313,0.1204962,-0.002095756,-0.01569526,-0.007936232,-0.03115638,-0.09218079,-0.004134234
0.9976622,-0.2552456,0.1180884,0.0001697839,-0.01446745,-0.01034169,-0.04660114,-0.1075278,-0.02417869
0.9990724,-0.2564922,0.1147526,0.001603715,-0.01537764,-0.01367078,-0.0614031,-0.08799443,-0.03147374
0.9956427,-0.2529587,0.1117349,-0.001803101,-0.01151316,-0.01667709,-0.06742999,-0.05814045,-0.02558878
0.994533,-0.2469151,0.111066,-0.002890736,-0.005143876,-0.01732962,-0.05577344,-0.04220898,-0.01504801
0.999754,-0.2482234,0.1077025,0.002351745,-0.006131778,-0.02067123,-0.04409457,-0.03373964,-0.01039531
1.003597,-0.2499655,0.1029534,0.006215897,-0.00755898,-0.0253924,-0.05117274,-0.04244992,-0.01716712
0.9969359,-0.2499409,0.0995408,-0.00042581,-0.007225059,-0.02877034,-0.05399896,-0.06036184,-0.03361346
0.9903128,-0.2528505,0.09710579,-0.007029953,-0.009831119,-0.03116315,-0.0549605,-0.06655067,-0.04330461
0.9959095,-0.2536387,0.0956941,-0.001415164,-0.01032132,-0.03252424,-0.05954382,-0.066425,-0.03463332
0.9989538,-0.2513317,0.09487528,0.001646565,-0.007721882,-0.03328317,-0.05329896,-0.06578398,-0.01924185
0.9935048,-0.2494221,0.09190518,-0.00378563,-0.005525297,-0.03618323,-0.045527,-0.06716502,0.00212006
0.9922612,-0.2465457,0.0892794,-0.005012821,-0.002367546,-0.03872795,-0.04494737,-0.07270706,0.02096927
0.9942954,-0.2472569,0.09303337,-0.002962686,-0.002803066,-0.03488101,-0.05039407,-0.07535931,0.02049909
0.9938576,-0.2509727,0.09572678,-0.003384623,-0.006248973,-0.032082,-0.05915873,-0.08370259,0.01284275
0.9898442,-0.252808,0.09213288,-0.00738207,-0.007820396,-0.03555708,-0.06468612,-0.09545223,0.003577894
0.9850023,-0.257705,0.09067251,-0.01220785,-0.01245933,-0.03688493,-0.06641898,-0.1006075,-0.01056766
0.986734,-0.2603476,0.0915969,-0.01045926,-0.0148495,-0.03581385,-0.06364303,-0.1095433,-0.01366252
0.9941947,-0.2578112,0.09397087,-0.002980717,-0.0120659,-0.03327857,-0.05925885,-0.1040417,-0.005272994
1.001919,-0.25597,0.1013501,0.004763076,-0.009982335,-0.02572317,-0.05957137,-0.07636422,-0.002018515
1.005687,-0.2515236,0.1054982,0.008551243,-0.005298177,-0.02138421,-0.06349434,-0.06145687,0.0003676048
1.003908,-0.2514731,0.09856074,0.006793562,-0.00501441,-0.0281162,-0.07184387,-0.06517992,0.006070348
1.003582,-0.254714,0.09098929,0.006488286,-0.008026701,-0.03546798,-0.0811924,-0.0651137,0.008499474
