accx,accy,accz,body_accx,body_accy,body_accz,body_gyrox,body_gyroy,body_gyroz
0.8433239,-0.09248479,-0.05186726,-0.1398102,0.1452958,-0.03384127,-0.08565458,0.3668917,0.4412145
0.79628,-0.07572948,0.023792,-0.1876276,0.161447,0.04152,-0.2483511,0.08076389,0.3027721
0.8297108,-0.08666805,-0.06305158,-0.1550114,0.1498788,-0.04556018,-0.2589576,-0.2732282,0.4675957
0.9034426,-0.09875238,-0.15929,-0.08212208,0.1371349,-0.1419764,-0.307481,-0.5869886,0.4772352
0.9067014,-0.1462209,-0.1828256,-0.07972284,0.08897368,-0.1656304,-0.1897467,0.1115885,0.4518095
0.8836901,-0.1269901,-0.1895419,-0.1036024,0.107477,-0.1724024,-0.03537682,0.6342356,0.47024
0.7584893,-0.1197232,-0.1112518,-0.2296718,0.1139808,-0.09410133,-0.1573179,0.6417295,0.3003174
0.6833625,-0.1941928,-0.09431749,-0.3056559,0.03871199,-0.07708785,-0.2353364,0.4517052,0.2521176
0.6580693,-0.26417,-0.117143,-0.3317806,-0.03209925,-0.09976597,-0.2258965,0.2409933,0.2111759
0.6585311,-0.3118064,-0.1072529,-0.3321081,-0.08060001,-0.08966101,-0.05282156,0.4403106,0.1407024
0.753824,-0.2813339,-0.1173631,-0.2375467,-0.05101526,-0.09948953,0.2728257,0.5754051,0.06200944
0.779625,-0.208763,-0.08327635,-0.2124074,0.02065108,-0.06505521,0.3899001,0.7924451,-0.128533
0.7784684,-0.1250518,-0.06366274,-0.2141466,0.1034451,-0.04502983,0.3341915,0.9800552,-0.2219862
0.7536951,0.004370236,-0.01802132,-0.2394164,0.2319374,0.001084532,0.2612853,0.7462405,-0.2785548
0.7208255,0.05851598,0.05147401,-0.2726892,0.2851356,0.07110908,0.1167286,0.6349406,-0.2737092
0.9242014,-0.0391852,0.01852426,-0.06961728,0.1864611,0.03873789,-0.1440338,0.618546,-0.2360949
1.29612,-0.314218,0.003730722,0.3020965,-0.08957618,0.02456483,-0.4009896,0.5642588,-0.3350133
