accx,accy,accz,body_accx,body_accy,body_accz,body_gyrox,body_gyroy,body_gyroz
1.526028,-0.3871104,0.2544256,0.543416,-0.3424767,0.1184094,-0.3212102,0.2253932,-0.8326653
1.902178,-0.3301101,0.2571878,0.920443,-0.2858939,0.1216248,-0.3527254,0.6795901,-0.5052434
1.87759,-0.139636,0.2484444,0.8967509,-0.09582079,0.1133698,-0.4140171,0.9637497,-0.1279297
1.567913,-0.02729906,0.2950328,0.5879415,0.01614139,0.1604717,-0.4026983,0.6220281,-0.1719776
1.450057,-0.09594871,0.3365836,0.4708878,-0.0528541,0.2025504,-0.1844142,0.1116911,-0.2025482
1.502518,-0.2285665,0.3913056,0.5240579,-0.1857874,0.2578027,0.06714676,0.117062,-0.02032452
1.441875,-0.172008,0.3847649,0.4640101,-0.1295101,0.2517816,0.3754405,0.2279045,0.1670403
1.27753,-0.09217939,0.2928862,0.3001286,-0.04992329,0.1603989,0.539515,0.1086612,0.3293105
1.035803,-0.1159498,0.2580601,0.0587228,-0.07389319,0.1260352,0.4299118,0.07079271,0.3643455
0.8766535,-0.07075475,0.2139122,-0.100247,-0.02885438,0.08230943,0.3507148,-0.06203964,0.3755458
0.7737125,-0.07622272,0.1768981,-0.20314,-0.03443558,0.04567375,0.3202252,-0.1903499,0.4315674
0.7311228,-0.05347252,0.2084916,-0.245797,-0.01175659,0.07760021,0.1819367,-0.1061238,0.3333962
0.762425,0.01141741,0.18626,-0.214658,0.05310201,0.05565518,0.040766,-0.1355813,0.1734158
0.6668368,-0.03995294,0.1673347,-0.3104857,0.001736818,0.03696967,-0.005281263,-0.1867834,0.1046936
0.5713889,-0.0591969,0.1721185,-0.4062289,-0.01746903,0.04194651,-0.06555676,-0.2972432,0.1010787
0.5326794,-0.1067587,0.1513936,-0.4452664,-0.06496186,0.02136888,-0.09247362,-0.5398138,0.1061477
0.5393047,-0.09897037,0.1496062,-0.4389773,-0.05707426,0.01968416,-0.04996302,-0.5640408,0.06280057
0.5801551,0.001590275,0.1372765,-0.3984475,0.04361575,0.00741451,-0.08784361,-0.5458793,0.02377148
0.5450055,-0.03839002,0.1345201,-0.4338804,0.003793019,0.004677786,-0.09129051,-0.69313,0.03619704
0.6013398,-0.06544536,0.1327728,-0.3777727,-0.02307944,0.002912102,-0.06672534,-0.7878121,0.07392055
0.6819409,-0.0727444,0.1033688,-0.2973248,-0.03017234,-0.02654529,-0.1251504,-0.7354605,0.09807327
0.6878246,-0.04962076,0.09884113,-0.2915079,-0.006820505,-0.03115823,-0.1416712,-0.6812249,0.06690489
0.7282493,0.04443652,0.1496527,-0.2510545,0.0874851,0.0195398,-0.1254214,-0.7078883,-0.05954774
0.7638182,-0.02117916,0.2428991,-0.2153544,0.02213424,0.1126464,-0.01168801,-0.6752902,-0.2592391
0.8385014,-0.1101238,0.2501801,-0.1404336,-0.06653267,0.1197604,0.1444183,-0.6175351,-0.3359887
0.9772187,-0.1558272,0.1500276,-0.001372193,-0.1119461,0.01941157,0.1004378,-0.4739509,-0.2212947
1.297025,-0.2176975,0.02123386,0.3188779,-0.1735115,-0.109608,0.0007229442,-0.03084239,-0.07538428
1.640899,-0.224465,-0.08942477,0.6632783,-0.1799539,-0.2205168,0.04553496,0.4726323,0.01267306
1.57311,-0.2546662,-0.05288575,0.5960669,-0.2098033,-0.1842423,0.3597792,0.6528704,-0.09912562
1.474498,-0.1644915,0.02719513,0.4980496,-0.1192434,-0.1044294,0.7926573,0.4262914,-0.4555237
