accx,accy,accz,body_accx,body_accy,body_accz,body_gyrox,body_gyroy,body_gyroz
1.056684,-0.07026703,-0.2831258,0.07535754,-0.0452149,-0.1034146,0.370638,0.4100472,0.004538877
1.005249,-0.003385424,-0.1770669,0.02338378,0.02199122,0.002142513,0.4149023,0.7612772,0.03008335
0.9208999,0.09872657,-0.1057544,-0.06153015,0.1244044,0.07302146,0.3609035,0.7521276,0.088514
0.8025099,0.1695938,-0.07394578,-0.1805052,0.1955464,0.1044597,0.157981,0.6103849,0.1378457
0.712675,0.1742287,-0.08565273,-0.2709364,0.2004234,0.09243787,-0.02220745,0.4915292,0.2102366
0.700774,0.1563938,-0.1165698,-0.2834314,0.1827899,0.06125355,-0.2096901,0.4058021,0.2561072
0.720823,0.1381844,-0.1363926,-0.2639592,0.1647338,0.04120446,-0.3400527,0.2165502,0.2748154
0.7533137,0.08806842,-0.1784232,-0.2320138,0.1147174,-0.001016413,-0.3022215,0.01128902,0.3622008
0.8616665,0.03845856,-0.1918585,-0.1241635,0.06515005,-0.01460897,-0.2541536,-0.05752564,0.3857412
0.9717431,0.034796,-0.1863997,-0.01453952,0.06147197,-0.00927652,-0.2101716,0.1492581,0.3128546
0.961221,0.05736441,-0.186999,-0.02546246,0.08396735,-0.009972427,-0.2268583,0.3570945,0.1982856
0.8977664,0.07764112,-0.1564464,-0.08926668,0.104114,0.02051153,-0.3050037,0.2405928,0.06791748
0.8356839,0.08037184,-0.1303734,-0.151647,0.1066574,0.04654182,-0.2943256,0.08449254,-0.02424965
0.7825966,0.06205537,-0.1167206,-0.2049771,0.08809587,0.06017424,-0.2353198,-0.08166971,-0.1041857
0.8092444,0.01373648,-0.1445279,-0.1785117,0.03947429,0.03236514,-0.08641199,-0.3191299,-0.1496221
0.8775791,-0.07358076,-0.2202349,-0.1102939,-0.04820107,-0.04332845,0.06974967,-0.4716446,-0.170481
0.9291301,-0.1658158,-0.275926,-0.05879141,-0.1408442,-0.09899162,0.02605746,-0.6433877,-0.1445347
1.056865,-0.2076468,-0.3062505,0.06896271,-0.1831238,-0.1292712,-0.1033734,-0.7462505,-0.0528988
1.357795,-0.2202625,-0.3185259,0.3699727,-0.1962167,-0.1414806,-0.2396518,-0.5572434,-0.03176339
1.755683,-0.258653,-0.3276623,0.7679825,-0.2350998,-0.1505247,-0.311894,-0.1559969,-0.09640838
1.868405,-0.2613643,-0.2876783,0.8808394,-0.2383057,-0.1104172,-0.1816679,0.1553088,-0.2185299
1.635675,-0.2032336,-0.218004,0.6482146,-0.1806584,-0.04058448,-0.0008118318,0.09725039,-0.3439149
1.539729,-0.1515629,-0.2677304,0.5523104,-0.1294488,-0.09011601,0.07383386,-0.04111086,-0.3406874
1.470145,-0.0843423,-0.3178897,0.4826751,-0.06265955,-0.1400431,0.08056551,0.09135543,-0.2574147
1.222264,-0.04203342,-0.2598634,0.234633,-0.02074825,-0.08174519,0.08090015,0.2906503,-0.1665191
1.078416,-0.06703449,-0.2318644,0.09050203,-0.0461117,-0.05343381,0.1205538,0.5370515,-0.04841573
