accx,accy,accz,body_accx,body_accy,body_accz,body_gyrox,body_gyroy,body_gyroz
0.4027108,-0.1986274,0.04428417,-0.5740671,-0.0151242,-0.07199179,0.0353347,-0.1715691,-0.388768
0.4812236,-0.2558785,0.05052863,-0.4958315,-0.07242312,-0.06670466,0.4823705,-0.4545694,-0.3209872
0.6810417,-0.30099,0.03380911,-0.2961653,-0.1175752,-0.08436496,0.774583,-0.4783389,-0.2300301
0.9118313,-0.3959256,0.02783277,-0.06539159,-0.2125392,-0.09126018,0.899739,-0.09088761,-0.04058612
0.9470393,-0.4512996,-0.02635738,-0.03006302,-0.267922,-0.1463416,1.078133,0.3443249,0.2395871
1.115723,-0.3596271,-0.08289374,0.1388704,-0.1762286,-0.2037348,0.8269415,0.7766668,0.4952018
1.380767,-0.3070087,-0.07788282,0.4042786,-0.1235511,-0.1995377,0.409895,0.9076147,0.2535059
1.600038,-0.1972098,-0.03019784,0.6240057,-0.01365036,-0.1526147,0.225477,0.5469923,-0.2993698
1.755014,-0.1692232,0.1479252,0.7794946,0.01448136,0.02480446,0.08392014,0.2522973,-0.5363793
1.839197,-0.2210369,0.3617555,0.8642068,-0.03714667,0.2379889,0.09786389,0.242974,-0.3110929
1.828788,-0.09097567,0.2822697,0.8542999,0.09313733,0.1579078,-0.04229395,0.1067115,0.03651935
1.539867,-0.1175976,0.1373337,0.5658127,0.06677041,0.01241696,-0.3198911,-0.1990262,-0.02102724
1.278829,-0.1848026,0.2229814,0.3051072,-0.0001533256,0.09754351,-0.1967359,-0.2320863,-0.02702898
1.339256,-0.1335661,0.2204736,0.3657492,0.05138586,0.09454347,-0.01060317,-0.2113078,0.1604157
1.253473,-0.2173436,0.1679784,0.2800515,-0.03207112,0.0415801,0.150601,-0.3922436,0.110863
0.8785143,-0.2166385,0.1884897,-0.09495451,-0.03103005,0.0616432,0.5273763,-0.4108034,0.3159448
0.6998948,-0.1427541,0.0709123,-0.2737496,0.04320429,-0.05636503,0.6498387,-0.3861211,0.4228648
0.7290503,-0.08981396,0.0274183,-0.244881,0.0965058,-0.1002721,0.5780096,-0.3724507,0.1838175
0.6505351,-0.007755183,0.08394857,-0.3237727,0.1789319,-0.04413457,0.6955041,-0.2798348,0.25693
0.544605,-0.003573835,0.04921926,-0.430146,0.1834782,-0.07923288,0.6810895,-0.2567961,0.3088753
0.4813277,0.03989417,0.02947835,-0.4939075,0.227299,-0.09931614,0.4687818,-0.08747921,0.3072178
0.4634128,0.04948377,0.008188619,-0.5123202,0.2372184,-0.120918,0.2130605,0.1573045,0.2694371
0.5470365,-0.001496588,0.05517947,-0.4291805,0.1865343,-0.07420525,-0.02652184,0.2097642,0.03546579
0.631095,0.07360926,0.1215606,-0.3455682,0.2618931,-0.008065358,-0.1413748,0.06572154,0.05873696
0.7087314,0.0827806,0.007419017,-0.2683218,0.2712645,-0.1224102,-0.5084102,-0.1535182,0.03296755
0.7628906,-0.09898956,-0.1155451,-0.2144832,0.08963289,-0.2455371,-1.068778,-0.1724901,-0.1479542
0.8588384,-0.4123998,-0.09866313,-0.1187786,-0.2237036,-0.2287714,-1.13999,-0.06708331,-0.2796942
1.168765,-0.6740475,0.06757972,0.1909844,-0.4853338,-0.06259104,-0.6899414,-0.01582517,-0.5380712
1.528905,-0.6216408,0.244172,0.5510316,-0.4329459,0.1139954,-0.2556304,0.004321276,-0.6139587
1.806077,-0.4351648,0.2327646,0.8281572,-0.2465017,0.1026345,-0.3234849,0.09383268,-0.5461618
1.905714,-0.3500682,0.2283153,0.9277575,-0.1614311,0.09827572,-0.4496267,0.2503,-0.4410549
1.806236,-0.3588999,0.3379938,0.828209,-0.1702719,0.2080792,-0.169583,0.1734146,-0.226495
1.766021,-0.383175,0.3479752,0.7878473,-0.1945312,0.2182093,-0.05047231,0.06013019,-0.08260766
1.58513,-0.273572,0.2846971,0.6066986,-0.08488034,0.1550917,-0.06973679,0.148914,0.2215077
1.150605,-0.1248085,0.2632585,0.1717813,0.06396639,0.1338146,-0.06231023,0.08201626,0.5538094
0.9422046,-0.06550714,0.2355914,-0.03715668,0.1233845,0.1063017,-0.3042533,-0.1111419,0.6014231
0.8941269,-0.06048167,0.2018973,-0.0859105,0.1285537,0.07274861,-0.5076248,-0.2434818,0.6280623
0.7244585,-0.1176175,0.155795,-0.2563787,0.07158029,0.02677014,-0.5629363,-0.2739312,0.600076
0.6336728,-0.1387815,0.1206847,-0.3480677,0.05059073,-0.008235116,-0.5671306,-0.1385491,0.4183768
0.5985085,-0.1173391,0.1135375,-0.3842139,0.07221458,-0.0152957,-0.5627397,0.007035222,0.2492178
0.4775103,-0.1133757,0.06406402,-0.5062455,0.07636196,-0.06469931,-0.6275085,0.1527581,0.0261169
0.4177188,-0.09543494,0.05331269,-0.5670918,0.09448493,-0.07539428,-0.6632475,0.2294942,-0.2140971
0.3762702,-0.1426049,0.06878195,-0.6095851,0.04749081,-0.0598782,-0.7138487,0.1751126,-0.2536044
0.3089751,-0.2073494,0.04313686,-0.6778824,-0.01708723,-0.08548183,-0.5593338,0.1422264,-0.1867012
0.4235933,-0.2283429,0.06042637,-0.5641918,-0.03792456,-0.06815222,-0.1841154,-0.1239259,-0.1747998
0.5987592,-0.2842736,0.06017861,-0.3898515,-0.09370751,-0.06835745,0.04619002,-0.4400957,-0.2130257
0.6615032,-0.3498672,0.04492407,-0.3278111,-0.159158,-0.08356359,0.3040899,-0.2848243,-0.2416961
0.7390944,-0.3898314,0.04189834,-0.2507893,-0.1989774,-0.08653166,0.5726478,-0.04082557,-0.14355
0.8837241,-0.3862478,-0.03329725,-0.1065888,-0.195239,-0.1616564,0.6356131,0.1424584,0.139466
1.164505,-0.3747626,-0.09807649,0.1739026,-0.1835802,-0.2263459,0.5868661,0.5715774,0.5129712
1.433929,-0.3715755,-0.09228931,0.4431639,-0.1801929,-0.2204423,0.4542507,0.8241115,0.5416838
1.421681,-0.2997785,-0.02085851,0.4308582,-0.1081624,-0.14886,0.3409125,0.5356634,0.01094703
1.426893,-0.1843121,0.1840218,0.4360877,0.007574267,0.05621223,0.3733064,0.2096488,-0.3847736
1.700023,-0.04285868,0.3982488,0.7092827,0.1493335,0.2706696,0.386862,0.2212376,-0.2161335
1.894872,0.1063594,0.3286116,0.9042089,0.2988853,0.201291,0.06880229,0.244227,-0.06779592
1.69911,0.1482929,0.1716112,0.7084956,0.3411665,0.04456511,-0.4702817,0.102814,-0.174498
1.355541,0.06014098,0.2341474,0.3649122,0.2533594,0.1073825,-0.8819982,-0.04449521,-0.06247518
1.200468,-0.08518247,0.197504,0.2097374,0.1083629,0.07102084,-1.006327,-0.1758588,0.1339611
1.047259,-0.2203608,0.1022957,0.05633063,-0.0265148,-0.02390924,-0.7356047,-0.2644506,0.1382552
0.87025,-0.2443714,0.1410437,-0.1209726,-0.05025311,0.01511098,-0.3353521,-0.2478286,0.2101939
0.8446112,-0.1205809,0.05710014,-0.1469926,0.07378307,-0.06856633,-0.02425056,-0.1368679,0.2518362
0.7733588,0.009514708,0.03882372,-0.2186998,0.2040975,-0.08658111,0.1703082,0.02030545,0.2500742
0.656688,0.07937759,0.08708195,-0.3358823,0.2741467,-0.03806305,0.06028408,0.1570217,0.2546834
0.5429367,0.1146362,0.01843683,-0.4501821,0.3095493,-0.1064472,-0.09406349,0.1967563,0.1451611
0.431316,0.08972666,0.03584528,-0.5623638,0.2847297,-0.08877352,-0.2126372,0.1753727,0.2140194
