accx,accy,accz,body_accx,body_accy,body_accz,body_gyrox,body_gyroy,body_gyroz
0.5430674,-0.2210914,-0.0955197,-0.4504552,0.1232203,-0.04201336,-0.5021887,-0.135905,-0.3520685
0.6168114,-0.2061734,-0.1085529,-0.3756501,0.1402079,-0.0532172,-0.5509731,-0.08495251,-0.2615268
0.6767367,-0.2417415,-0.1005596,-0.3146053,0.1066795,-0.04340689,-0.4330414,-0.04689798,-0.2664231
0.7374063,-0.2752472,-0.09269888,-0.2527472,0.07517389,-0.03374311,-0.1766652,-0.1049099,-0.259604
0.7848222,-0.2843928,-0.09798374,-0.2040673,0.06798135,-0.03724073,0.006303211,-0.199425,-0.1770603
0.8479691,-0.3006464,-0.1312246,-0.1395781,0.0536281,-0.06871183,0.0427462,-0.2480461,-0.03438003
0.9801946,-0.2609833,-0.1978258,-0.00593312,0.09513401,-0.1335612,-0.04952677,-0.232135,0.1268039
1.118,-0.2552422,-0.216442,0.1333627,0.1026555,-0.1504419,-0.3114321,-0.1981738,0.1301621
1.224904,-0.320824,-0.1995768,0.2418164,0.03878692,-0.1318542,-0.5145822,-0.1471873,0.08485349
1.289913,-0.401951,-0.1895677,0.3084154,-0.04069695,-0.1201323,-0.5626377,-0.00495719,0.008410443
1.297061,-0.4802475,-0.1391629,0.3171731,-0.1174197,-0.0680223,-0.499249,0.05971265,-0.1685024
1.246756,-0.5010247,-0.1235535,0.2684772,-0.136688,-0.05071427,-0.2694797,-0.04152406,-0.2234386
1.173609,-0.5439037,-0.2241179,0.1969191,-0.1781162,-0.149587,-0.002498537,-0.1080956,-0.09930718
1.148303,-0.5564505,-0.3553281,0.1731672,-0.1892619,-0.2791103,0.05925034,-0.1096925,-0.02894329
1.169079,-0.450066,-0.3963149,0.1954497,-0.08151767,-0.3184089,-0.3746259,-0.09280379,-0.192995
1.202543,-0.3877347,-0.3557202,0.2303629,-0.0178623,-0.2761147,-0.9730123,0.07424924,-0.3396057
1.224387,-0.4487671,-0.3265862,0.2535874,-0.07760363,-0.2452606,-1.013644,0.4131137,-0.2557672
1.208458,-0.5893497,-0.2341776,0.2389594,-0.2169256,-0.1511046,-0.5747779,0.6253079,-0.1665542
1.157088,-0.6705478,-0.08945467,0.1888007,-0.2968869,-0.004603985,-0.12553,0.5353788,-0.05949555
1.078663,-0.5702666,-0.0994927,0.1114907,-0.1953827,-0.01283659,-0.01920234,0.4305175,0.08537204
1.024407,-0.3803223,-0.1508895,0.05824871,-0.004220761,-0.06240542,-0.185466,0.4828602,0.05677206
1.021855,-0.2590723,-0.1059318,0.05661026,0.1182438,-0.0156023,-0.3385956,0.4851891,0.06000109
0.9887127,-0.2567433,-0.1140636,0.02428211,0.1217793,-0.02187572,-0.5858946,0.4862312,0.2280824
0.8681782,-0.2690445,-0.1259227,-0.09553397,0.1106686,-0.0318682,-0.7227771,0.606438,0.2684051
0.7061241,-0.2840845,-0.07500379,-0.2569575,0.09679509,0.02092076,-0.5467619,0.6739587,0.2216846
0.5600561,-0.3541037,-0.04687242,-0.4024691,0.02791185,0.05092036,-0.2978144,0.7303714,0.1718412
0.4819499,-0.3691209,-0.0110797,-0.4800725,0.01399612,0.08857273,0.02491623,0.7795252,0.01260479
0.4912391,-0.2996709,-0.00960247,-0.4703099,0.08451051,0.09189314,0.1795988,0.7162562,-0.06286055
0.535775,-0.1957487,-0.05384972,-0.4253054,0.1894565,0.0494646,-0.003765099,0.6574857,-0.04928055
0.6169847,-0.08772928,-0.06689583,-0.3436103,0.2984519,0.03820596,-0.2092034,0.5358462,-0.06182663
0.7267571,-0.09660208,-0.08288976,-0.2333186,0.2904963,0.02396322,-0.5605048,0.3925184,0.02835958
0.8098212,-0.2127175,-0.06956648,-0.1496905,0.1752272,0.03899745,-0.909962,0.3748523,0.148148
0.8858458,-0.3154927,-0.02676172,-0.07305186,0.07321887,0.08346918,-0.8937432,0.3133635,0.2282932
0.9348956,-0.3980319,-0.003239232,-0.02333724,-0.008635702,0.10861,-0.8331219,0.1743027,0.2903726
0.9844429,-0.4599814,0.02033488,0.02692267,-0.06998086,0.1337482,-0.6709345,0.09288282,0.2950809
1.11514,-0.5621965,0.02394488,0.1583744,-0.1716655,0.1388615,-0.3523208,0.1499917,0.2977082
1.201854,-0.6464362,0.03040866,0.2458745,-0.2554383,0.1467611,-0.1269152,0.2647766,0.3040527
1.183332,-0.5314492,0.04090942,0.2281565,-0.1400349,0.1586238,0.1255855,0.3141671,0.2827457
1.215372,-0.3919552,0.05352333,0.2610027,-0.0001640437,0.1725195,0.1834361,0.3735205,0.2344414
1.261796,-0.3471624,0.07640857,0.3082198,0.04497234,0.1966002,0.03029345,0.4323846,0.185539
1.211315,-0.3446385,0.04718272,0.2585038,0.04780757,0.168477,-0.1649238,0.4556635,0.1964826
1.187048,-0.4291238,-0.001552904,0.2349597,-0.03639863,0.120746,-0.4307144,0.4492573,0.3125898
1.200448,-0.5020692,-0.02536198,0.2490271,-0.1090954,0.09784056,-0.2817821,0.3787198,0.4331624
1.177072,-0.6237605,0.04079606,0.2262541,-0.2305632,0.1647996,0.05662135,0.2904785,0.3054828
1.166339,-0.7227437,0.1412318,0.2160498,-0.3293376,0.2659314,0.01926749,0.05793271,0.0455146
1.07687,-0.5662003,0.0414731,0.1270285,-0.1725872,0.1667595,-0.1243851,-0.3428059,-0.08701119
0.8796919,-0.4157232,-0.1444053,-0.06978622,-0.02189377,-0.01864436,-0.4375724,-0.5365486,-0.1292428
0.7342367,-0.4174173,-0.2468193,-0.2149579,-0.02335765,-0.1206929,-0.7552339,-0.437827,-0.01937942
0.7377031,-0.5123821,-0.2788986,-0.2112771,-0.1180771,-0.1525066,-0.5353575,-0.3692359,0.0928601
0.8918059,-0.6669093,-0.2086774,-0.05701536,-0.2723409,-0.08210689,-0.1612946,-0.3895161,-0.04916346
1.04139,-0.6819724,-0.1661036,0.09268204,-0.2871151,-0.03943046,0.07481612,-0.3818053,-0.2101578
1.038428,-0.5769243,-0.1587536,0.08978997,-0.1817426,-0.03204478,0.280586,-0.4218701,-0.2898855
0.9056636,-0.4506779,-0.1177762,-0.0429469,-0.05512838,0.008907902,0.2668071,-0.4224092,-0.3883042
0.7577851,-0.3374738,-0.1260629,-0.190838,0.05848869,0.0005411735,0.2363566,-0.3027452,-0.4300548
0.6841366,-0.2826314,-0.1153258,-0.2645305,0.1137854,0.01114717,0.2705808,-0.2349913,-0.4344767
0.6548925,-0.2440824,-0.08170991,-0.2938365,0.1528216,0.04458442,0.1358418,-0.226061,-0.4262254
0.6419458,-0.2362105,-0.0316187,-0.3068478,0.1612035,0.09445165,0.1283014,-0.3158063,-0.4090564
0.6476742,-0.2189292,0.03786206,-0.3011709,0.1790063,0.1636632,0.252244,-0.5042449,-0.4039683
0.6715584,-0.179601,-0.02017034,-0.2773104,0.2188565,0.1053144,0.2935488,-0.6114585,-0.3268497
0.7177248,-0.1892212,-0.09098697,-0.2311272,0.2097472,0.03413246,0.3290209,-0.6509796,-0.2033655
0.7876864,-0.1928425,-0.0918476,-0.1610985,0.2066143,0.03285817,0.2448748,-0.6441344,-0.1610888
0.8800166,-0.193029,-0.1262324,-0.06864495,0.2068832,-0.001985961,0.1173782,-0.5892334,-0.1873389
0.954268,-0.2415465,-0.1295959,0.005787575,0.1587788,-0.005850573,0.05138573,-0.4905684,-0.176055
1.014099,-0.3030514,-0.1086141,0.06585435,0.09763767,0.01459244,0.01908271,-0.408602,-0.1156979
1.055295,-0.3439853,-0.09645568,0.107335,0.05701404,0.02617835,0.03189883,-0.4653521,-0.08137008
1.093142,-0.3585519,-0.08380398,0.1455073,0.04270316,0.03822685,-0.04567178,-0.4873339,-0.1115156
1.18474,-0.3663742,-0.1254717,0.237459,0.03508223,-0.004072195,-0.07354601,-0.4187189,-0.2070475
1.257657,-0.3758544,-0.1775067,0.3107456,0.02575069,-0.0567634,-0.002520326,-0.3858744,-0.3004148
1.291324,-0.4002477,-0.2194634,0.3447834,0.001455036,-0.09939588,0.08369335,-0.30798,-0.2729337
1.324562,-0.4865793,-0.342831,0.3783741,-0.08482656,-0.2234513,0.1912988,-0.1553867,-0.06531894
1.332974,-0.5997523,-0.4740437,0.3871035,-0.1979912,-0.3553519,-0.1081681,0.1097639,0.1142518
1.288865,-0.6276787,-0.4168329,0.3432578,-0.2259408,-0.2988136,-0.6523307,0.4114541,-0.03844728
1.15736,-0.601374,-0.2710911,0.211949,-0.1996787,-0.1537131,-0.6944861,0.4371034,-0.238187
1.002376,-0.6404953,-0.1860679,0.05708326,-0.2388494,-0.06928895,-0.2120048,0.3323044,-0.1541094
0.9216128,-0.6748145,-0.09500418,-0.02364007,-0.2732123,0.02122267,0.3661203,0.4162377,-0.07863968
0.9834499,-0.5865357,-0.1006251,0.03816059,-0.1849595,0.01509644,0.519916,0.470055,-0.05126329
1.132413,-0.4165663,-0.160899,0.1870151,-0.01498904,-0.04563782,0.2281024,0.4947644,0.07560191
1.195508,-0.2450867,-0.1160022,0.2499288,0.1565212,-0.001158069,-0.02508296,0.5686098,0.2066423
1.164008,-0.1706477,-0.1074429,0.2181712,0.2310153,0.007026222,-0.2220777,0.3538197,0.3964115
1.004293,-0.2276657,-0.09476099,0.05811801,0.1740664,0.01937325,-0.3418164,0.1626178,0.4858787
0.7310018,-0.3245078,-0.06487366,-0.2155921,0.07729676,0.04896302,-0.2091654,0.3101872,0.3908041
0.5633615,-0.4426221,-0.0924007,-0.3837198,-0.04074829,0.02117231,0.01954109,0.4358037,0.3785307
0.5304993,-0.5181664,-0.03236879,-0.4171179,-0.1162275,0.08097071,0.4006051,0.5643006,0.3138965
0.5249059,-0.4394842,0.001634398,-0.4232712,-0.03748145,0.114766,0.815434,0.748714,0.1259946
0.5235728,-0.2996262,-0.02634183,-0.4251634,0.1024415,0.0866016,0.7618139,0.7665211,0.0166178
0.5751411,-0.1400674,-0.003959037,-0.3741304,0.2620641,0.10881,0.413641,0.5551348,-0.03298553
0.6541243,-0.02546764,-0.01986611,-0.2956388,0.3767171,0.09273667,0.1040723,0.2493675,-0.00487413
0.7085198,-0.1047044,-0.01534204,-0.2416757,0.2975086,0.09709736,-0.1849995,0.08411495,0.1308208
0.818433,-0.2011191,0.01154531,-0.1321253,0.2010831,0.1238193,-0.3115867,0.04873005,0.356078
0.9398676,-0.2928159,0.02314078,-0.01097871,0.1093263,0.1352422,-0.3232294,0.07398511,0.515196
1.026419,-0.4936132,0.05892404,0.07535883,-0.09158382,0.1708399,-0.2215978,0.180809,0.4408179
1.140857,-0.5734211,0.06088895,0.1896504,-0.1715535,0.1725999,0.05015531,0.2831315,0.3565465
1.232555,-0.5630313,0.07778491,0.2812583,-0.1613653,0.1892649,0.216824,0.2875812,0.3150424
1.276965,-0.5681989,0.1012312,0.3256192,-0.1667625,0.2124472,0.3156261,0.2576595,0.2182004
1.280863,-0.5009582,0.08648925,0.32949,-0.0997689,0.1974011,0.311947,0.2557894,0.2194837
1.243569,-0.4988889,0.06185307,0.292174,-0.09795518,0.1724141,0.03906613,0.04122633,0.2384024
1.180025,-0.633395,-0.004477291,0.2285973,-0.2327178,0.1056816,-0.09352225,-0.3480116,0.2182142
1.077052,-0.8247806,-0.04025249,0.1255679,-0.4243502,0.06945038,0.2466371,-0.4791278,0.2436373
0.9521828,-0.8763199,-0.04341249,0.0006125538,-0.4761102,0.06578089,0.8034432,-0.4469993,0.1310623
0.8425375,-0.708257,-0.1021243,-0.1091499,-0.3082224,0.006508042,0.9630822,-0.6656185,-0.1068385
0.808328,-0.611463,-0.174325,-0.1435027,-0.2115412,-0.0663015,0.703468,-0.9857947,-0.2443122
0.8607248,-0.6292507,-0.2072235,-0.09126755,-0.2293692,-0.09984994,0.6363125,-0.9619577,-0.2799976
0.9234049,-0.6139165,-0.1697608,-0.02876031,-0.213996,-0.06307009,0.7642776,-0.7412117,-0.3493484
0.9683795,-0.5423472,-0.1092719,0.01603478,-0.1423035,-0.003289033,0.8403442,-0.630938,-0.4891453
0.9873006,-0.4178565,-0.0610843,0.03477122,-0.01760312,0.04417107,0.9064334,-0.5342068,-0.553797
0.9123541,-0.3553381,-0.003317993,-0.0403647,0.04520853,0.1011927,1.072089,-0.4669552,-0.6124711
0.7632956,-0.3467344,0.0042388,-0.1896154,0.05418241,0.1079874,1.252021,-0.4153445,-0.774972
0.6650582,-0.2790162,-0.008810348,-0.2880408,0.1223384,0.09415715,1.143952,-0.3571469,-0.8152136
0.6184279,-0.1733681,-0.01151856,-0.3348431,0.2284806,0.09064718,0.9278578,-0.4507553,-0.6869342
0.5825164,-0.1286673,-0.05864524,-0.3708956,0.2737174,0.04269726,0.772691,-0.5560151,-0.548203
0.5721997,-0.1523641,-0.09346745,-0.3813063,0.2505821,0.007030874,0.5734339,-0.5555514,-0.5164772
