accx,accy,accz,body_accx,body_accy,body_accz,body_gyrox,body_gyroy,body_gyroz
0.5523182,-0.1257202,0.2305961,-0.4580911,0.1387407,0.1802946,0.3985669,-0.3951176,0.2323602
0.7838001,-0.227117,0.2441071,-0.2269629,0.0370684,0.1954385,0.4794663,-0.1260382,0.3072883
0.855047,-0.3300477,0.3065896,-0.1559723,-0.0661551,0.2595899,0.5552936,-0.06662729,0.1495676
0.9058479,-0.3244286,0.3640359,-0.1053256,-0.06084404,0.3187217,0.7487189,-0.1825579,0.09559645
0.9723128,-0.3037059,0.4000363,-0.03891314,-0.04044008,0.3564039,0.6778642,-0.2753606,0.05449003
0.9873697,-0.2398822,0.4113474,-0.02381011,0.02305803,0.3693713,0.487756,-0.5475006,0.06894719
1.141536,-0.2237318,0.4007357,0.1304946,0.03887794,0.3603696,0.5185992,-0.7871048,0.09737945
1.173357,-0.3184992,0.3616273,0.1625364,-0.05622427,0.3228051,0.5164824,-0.925817,0.09348544
1.049721,-0.4477047,0.2225921,0.03919084,-0.1857663,0.1852317,0.5758662,-1.302097,0.288781
1.068987,-0.7237931,0.03738329,0.05880724,-0.4621844,0.001392233,0.9078573,-1.511545,0.3724681
1.127984,-0.9225207,-0.08849057,0.1182038,-0.6612174,-0.1232066,1.359192,-1.308289,-0.06490448
1.150076,-0.7368747,-0.1224217,0.140736,-0.4758273,-0.1559516,1.581061,-1.118019,-0.7114169
0.9748897,-0.5034538,-0.1467701,-0.03397823,-0.2425892,-0.1791929,1.215551,-1.123288,-0.8672338
0.7556955,-0.5366304,-0.2201976,-0.2526738,-0.2758603,-0.2515808,0.8884349,-1.006729,-0.6587288
0.935727,-0.575969,-0.1895097,-0.07211539,-0.3151962,-0.2199079,1.137235,-0.5299106,-0.664269
1.161366,-0.5270448,-0.1201455,0.1540813,-0.2661645,-0.1496008,1.428178,-0.02482718,-0.6425896
1.125018,-0.5541607,-0.08843287,0.1183167,-0.2930608,-0.1169775,1.67452,0.1470338,-0.6374009
0.9718509,-0.4308822,0.0118395,-0.03424935,-0.1694457,-0.01581993,1.770769,-0.2698918,-0.8799664
0.695722,-0.1676176,0.006812984,-0.3097625,0.09427333,-0.01998379,1.432997,-1.003507,-0.9488015
0.526192,-0.03459143,-0.09397048,-0.4786563,0.2278637,-0.1199256,1.03044,-1.400093,-0.7977862
0.5733535,0.01139809,-0.1603313,-0.4308229,0.2745109,-0.1854625,0.6002356,-1.485145,-0.6065252
0.6702849,-0.04601996,-0.2228238,-0.3331667,0.2178236,-0.2471423,0.2924974,-1.30349,-0.4599263
0.8500446,-0.1436707,-0.2022503,-0.1526163,0.1209576,-0.2257579,0.3913928,-0.8227751,-0.3939962
0.974772,-0.2427159,-0.1937883,-0.02702667,0.02273659,-0.2164773,0.580136,-0.1578015,-0.3207765
0.9249671,-0.3459356,-0.1662434,-0.07589944,-0.07962827,-0.1880975,0.9269694,0.2995991,-0.3624899
0.8553004,-0.2827723,-0.05113601,-0.1445678,-0.01558358,-0.07213264,1.215935,-0.05104638,-0.3871311
0.8018098,-0.1253674,-0.06190784,-0.1969957,0.1427256,-0.08202141,1.048641,-0.448379,-0.2651728
0.8531149,0.06057769,-0.1317475,-0.144563,0.3295898,-0.1509515,0.7647399,-0.3289209,-0.129696
1.016354,0.1467971,-0.1501237,0.01986864,0.4167276,-0.1683901,0.3433392,-0.3248476,0.04630239
1.143026,0.00344531,-0.1048359,0.1477918,0.2742741,-0.1221337,0.04364704,-0.3025241,0.1335616
1.279054,-0.07991568,-0.01611485,0.2851186,0.1917735,-0.03241109,0.1909012,-0.3629703,0.2198149
1.360139,-0.08050751,-0.03310977,0.3675315,0.1919916,-0.0483723,0.2506106,-0.6369818,0.3976563
1.369301,-0.1374522,-0.05937062,0.3780295,0.1357977,-0.07356963,0.2935976,-0.5873115,0.4396455
1.420886,-0.2034341,-0.08283665,0.4309342,0.07050168,-0.0959442,0.4732092,-0.4083549,0.5537496
1.387817,-0.2915647,-0.2209144,0.3991469,-0.01701023,-0.2329025,0.4750824,-0.1692453,0.7373965
1.335866,-0.3041443,-0.3020783,0.3484177,-0.02903676,-0.3129151,0.2680746,0.1028416,0.6747075
1.374372,-0.3555002,-0.2660574,0.3880657,-0.07990127,-0.2757037,-0.1224066,0.1513113,0.4725468
1.346915,-0.5652955,-0.2598476,0.3616569,-0.2892594,-0.2682555,-0.2464655,0.580008,0.2961269
1.248505,-0.6463075,-0.2956938,0.2641837,-0.369876,-0.3028081,0.1073115,1.45803,0.2773928
