accx,accy,accz,body_accx,body_accy,body_accz,body_gyrox,body_gyroy,body_gyroz
0.9377132,-0.1655851,-0.08316086,-0.08596595,0.01074978,-0.03443751,0.6251981,-0.8351378,-0.6957566
0.8846903,-0.1525782,-0.09564005,-0.1385775,0.02564376,-0.04909955,0.5019601,-0.8685086,-0.7971762
0.8895755,-0.1522061,-0.1201442,-0.133281,0.02794757,-0.07578289,0.4459699,-0.8846905,-0.7919543
0.879735,-0.1584066,-0.1439432,-0.1427046,0.02371373,-0.1017484,0.4383045,-0.8759299,-0.7324917
0.8618561,-0.1791545,-0.1638224,-0.1601552,0.004958312,-0.1237717,0.4511073,-0.7758467,-0.6971648
0.8560098,-0.1963664,-0.1541218,-0.1655561,-0.0102434,-0.1161832,0.5091434,-0.5769958,-0.7101487
0.7915949,-0.210691,-0.1355027,-0.2295023,-0.02254666,-0.09963469,0.5607532,-0.5235865,-0.7107226
0.7769121,-0.2207947,-0.1228731,-0.2436857,-0.0306235,-0.08902592,0.6336316,-0.5668646,-0.692995
0.7988789,-0.2141462,-0.12309,-0.2211808,-0.02194719,-0.09120707,0.7551064,-0.4919029,-0.6323639
0.8057244,-0.2031895,-0.1333852,-0.2137511,-0.00896639,-0.1034039,0.8980011,-0.3359047,-0.5219211
0.8079264,-0.1718136,-0.1266781,-0.210912,0.0244255,-0.09852996,1.003654,-0.260307,-0.4035047
0.8080477,-0.1033969,-0.1292295,-0.2100956,0.09484435,-0.1028411,0.9995051,-0.3013163,-0.2632237
0.8666892,-0.05551906,-0.1412369,-0.1506966,0.1447027,-0.1165298,0.9630082,-0.326587,-0.117091
0.9423298,-0.04901024,-0.1468484,-0.07423377,0.1531608,-0.1237398,0.9480788,-0.2959297,-0.07918336
1.006307,-0.01948529,-0.166097,-0.009370912,0.1845933,-0.1444993,0.8950929,-0.2973738,-0.1264506
1.04813,0.009843265,-0.1665164,0.03339665,0.2157765,-0.1463374,0.8247194,-0.2949198,-0.1032643
1.04161,5.157937e-05,-0.1427253,0.02787283,0.2077753,-0.1238684,0.7846998,-0.2229618,-0.04939336
1.030918,0.01862087,-0.1194952,0.01822206,0.2280597,-0.1018604,0.7508919,-0.1537071,0.02766658
1.014874,0.04163224,-0.09662838,0.003255432,0.2527002,-0.08011366,0.6822978,-0.1426218,0.1751411
1.022068,0.02125209,-0.1027345,0.01155717,0.2338529,-0.08723737,0.6010983,-0.1945569,0.2412777
1.049511,0.01009947,-0.1127513,0.04013302,0.2241272,-0.09816942,0.5491854,-0.2547706,0.2382959
1.059253,-0.006163264,-0.1012447,0.05102592,0.2091774,-0.08747592,0.5430599,-0.2751334,0.2463212
1.092522,-0.05814678,-0.1197266,0.08545752,0.1583867,-0.1066692,0.6015033,-0.3428676,0.2212708
1.145881,-0.1349244,-0.1698854,0.1399828,0.08267802,-0.1574377,0.6620869,-0.4581361,0.1938122
1.195969,-0.187395,-0.2168051,0.1912321,0.03115243,-0.2048639,0.6442351,-0.5744092,0.1285293
1.220148,-0.1502029,-0.2388456,0.2165553,0.06916835,-0.227305,0.6100942,-0.6802507,0.03397447
1.25697,-0.1318246,-0.2614468,0.2544916,0.08825259,-0.2501962,0.6144911,-0.7056326,0.0270991
1.339193,-0.2021746,-0.3092541,0.3377874,0.01849419,-0.2981779,0.6354596,-0.6812042,0.1184775
1.396367,-0.2521375,-0.3190587,0.3959755,-0.03098727,-0.308035,0.7193753,-0.6093575,0.2279756
1.425646,-0.2799885,-0.3085327,0.4261936,-0.05846012,-0.2974329,0.8373981,-0.4778015,0.2547402
1.382315,-0.3040869,-0.3111438,0.3837096,-0.08227521,-0.2998336,0.8470444,-0.3677182,0.2382622
1.282552,-0.292141,-0.2848992,0.2846854,-0.07013127,-0.2732391,0.7689314,-0.1305679,0.2668549
1.233222,-0.2603803,-0.2695001,0.235973,-0.03824853,-0.257347,0.664415,0.3033175,0.3116846
1.174195,-0.213809,-0.2629138,0.1774382,0.008376516,-0.2501227,0.4807799,0.6617026,0.3774211
1.120601,-0.1844961,-0.2468957,0.1242079,0.03768046,-0.2333206,0.2854227,0.9139416,0.4442424
1.083037,-0.1787047,-0.2377683,0.08687753,0.04340385,-0.2232636,0.1935354,1.165518,0.4378684
