accx,accy,accz,body_accx,body_accy,body_accz,body_gyrox,body_gyroy,body_gyroz
1.080456,-0.09935027,0.1233657,0.105897,-0.0131468,-0.187202,-0.3177788,0.06605369,-0.5827759
1.023459,-0.1315713,0.04401104,0.04869782,-0.04537295,-0.2654527,-0.5017653,0.2527015,-0.5382078
1.03871,-0.2470499,0.1421137,0.06371154,-0.1608918,-0.1662495,-0.2342912,0.3792303,-0.5030752
1.126034,-0.3178526,0.3114231,0.1507598,-0.2317614,0.004163915,0.1508312,0.418941,-0.3283596
1.216859,-0.3235842,0.4110893,0.2412705,-0.2375751,0.1049382,0.4219698,0.4834685,0.005436557
1.165197,-0.281043,0.4251914,0.1892503,-0.1951186,0.1201475,0.5414375,0.4563001,0.1853695
1.054695,-0.1677569,0.36212,0.07833825,-0.08190889,0.05817474,0.3874478,0.4127758,0.1815988
0.9529793,-0.04052735,0.2614864,-0.02383899,0.04525884,-0.04137514,0.1630953,0.431035,0.1727374
0.8398795,0.004412997,0.2063056,-0.1374491,0.09015235,-0.09548951,-0.1173109,0.4180599,0.1793098
0.7800776,-0.02062188,0.19801,-0.1978009,0.06508218,-0.1027347,-0.4697222,0.4033551,0.1636846
0.7299259,-0.05604539,0.22739,-0.2485296,0.02963069,-0.07231741,-0.489305,0.3990423,0.1277287
0.6969245,-0.1012877,0.2840373,-0.2821203,-0.01563509,-0.01464365,-0.3933114,0.3226934,0.1338445
0.7290128,-0.1478653,0.3321003,-0.2506178,-0.06223211,0.0344349,-0.3695278,0.1915633,0.1732828
0.7467212,-0.1672493,0.351063,-0.233477,-0.08163002,0.05440014,-0.1731944,0.07630452,0.1991308
0.7613222,-0.1874717,0.329498,-0.2194124,-0.1018575,0.03382094,-0.03990513,0.03657565,0.1887536
0.7721039,-0.1880027,0.3411123,-0.2091252,-0.1023808,0.04640066,0.06296614,0.04752187,0.1345925
0.7517324,-0.1287916,0.394046,-0.2299395,-0.04314546,0.1002756,0.265476,-0.01021458,0.09266334
0.756558,-0.06618077,0.4279837,-0.2254963,0.01950824,0.1351256,0.3364287,-0.1063812,0.05940356
0.7796787,-0.01143345,0.4460121,-0.2026895,0.07431626,0.1540312,0.3455484,-0.1909928,0.03850906
0.8572249,0.04050242,0.4367701,-0.1253821,0.1263268,0.1456243,0.2566504,-0.2260483,0.03220259
1.005189,0.05315484,0.4488129,0.02242098,0.1390618,0.158453,-0.02077182,-0.09252749,0.00628418
1.079112,0.02982621,0.4619213,0.09625864,0.1158165,0.1722917,-0.2249339,0.0280732,0.008494231
1.05087,0.007328788,0.4524746,0.06799953,0.09339643,0.1635132,-0.2609205,-0.002756781,0.0105399
1.03662,0.01763634,0.5112506,0.05379178,0.10377,0.2228892,-0.2638126,0.03066976,-0.03049159
1.040097,0.02869072,0.5696757,0.05736276,0.1148745,0.2818388,-0.2872238,0.1228705,-0.116954
1.023428,0.01947698,0.5998188,0.04083254,0.1056904,0.3124223,-0.2832084,0.1779082,-0.237192
1.063184,-0.04212783,0.6132556,0.08076637,0.04409086,0.3262051,-0.229491,0.3328903,-0.2458317
1.134795,-0.1839191,0.5107955,0.1525861,-0.09772068,0.2239869,-0.08026996,0.4318891,-0.1047178
1.137563,-0.3273977,0.3643624,0.155586,-0.2412412,0.07768536,0.1809759,0.1043656,0.09627396
1.137948,-0.4714612,0.3015453,0.1562165,-0.385358,0.01488916,0.4227009,-0.2059789,0.2763782
1.102901,-0.5506705,0.2934374,0.1214178,-0.464615,0.006696178,0.7136799,0.05421932,0.2987051
0.9323052,-0.438643,0.2368932,-0.0489323,-0.3526099,-0.05003179,0.9907451,0.2647342,0.138983
0.7768923,-0.2885038,0.1762025,-0.2041046,-0.2024497,-0.1109959,0.8738767,0.04660226,-0.08335041
0.7771854,-0.2172947,0.1919254,-0.2035706,-0.131165,-0.09562499,0.5204623,-0.1927043,-0.1866154
0.8633278,-0.1503035,0.1755901,-0.1171789,-0.06403851,-0.1123791,0.2460344,-0.4478927,-0.07080935
0.9455922,-0.09087455,0.1439838,-0.03465003,-0.004414188,-0.1444595,0.1529983,-0.5474212,0.0977995
1.009318,-0.1087911,0.1694139,0.02935695,-0.02207795,-0.119547,0.3545655,-0.3782419,0.2120204
0.9951905,-0.1954407,0.2057679,0.01552755,-0.1084205,-0.08374321,0.5810807,-0.4145621,0.28362
0.8909337,-0.2312149,0.2569024,-0.08841766,-0.1438347,-0.03318251,0.8001432,-0.5008182,0.2276143
0.8131258,-0.2210553,0.2679463,-0.1658997,-0.1332611,-0.02272971,1.086473,-0.4781328,0.1692635
0.7875601,-0.213243,0.2338368,-0.1911209,-0.124979,-0.0574425,1.186604,-0.5986394,0.2201534
0.8211943,-0.1512494,0.22606,-0.1571176,-0.06245891,-0.06583022,1.29329,-0.6244882,0.2260256
0.8881358,-0.09407099,0.2174232,-0.0897768,-0.00469813,-0.07508027,1.373394,-0.6097872,0.2560175
0.9213343,-0.04024076,0.2071062,-0.05614557,0.04976632,-0.08600728,1.301966,-0.6390503,0.3506558
0.971684,0.03692511,0.1983029,-0.005329594,0.1276115,-0.09541188,1.261309,-0.4922299,0.360509
0.9969328,0.06722742,0.1793022,0.02041708,0.1586286,-0.1149994,1.018041,-0.3270016,0.3570791
0.9896823,0.1009881,0.1821596,0.01369234,0.1931281,-0.1127083,0.7170283,-0.1702636,0.3734716
0.9965887,0.1105473,0.2046094,0.02114816,0.2034372,-0.0907988,0.5654415,-0.06531426,0.3867436
0.9704398,0.0756734,0.2373682,-0.00443168,0.1693117,-0.0585495,0.4458443,-0.05752155,0.4440519
0.9749465,0.06151558,0.2763447,0.0006602614,0.1558895,-0.02004892,0.4964483,-0.02982604,0.4981316
0.9914195,0.02753613,0.3018921,0.01773181,0.1226232,0.005057185,0.5717343,-0.0840327,0.5235118
0.993608,0.001904068,0.3159618,0.02052914,0.09767458,0.0187194,0.6325852,-0.1117629,0.4559148
1.023469,-0.02208553,0.3369168,0.05100559,0.07433313,0.03929893,0.6962494,-0.07920531,0.2700802
1.013344,-0.04575644,0.374786,0.04149882,0.05127146,0.07682151,0.690203,-0.1085634,0.08854397
1.012999,0.01684173,0.4008258,0.04177149,0.1144373,0.1025394,0.8480535,-0.1806767,-0.03216398
1.031272,0.09169729,0.3961512,0.06065622,0.1898155,0.09756261,0.9431962,-0.3225338,-0.05265164
1.029511,0.1199768,0.3846084,0.05949715,0.2185669,0.08573145,0.8197495,-0.3832453,-0.003943286
1.104751,0.1110697,0.3542015,0.1353268,0.2100732,0.05504546,0.6235394,-0.3366065,-0.02691343
1.243871,0.03084545,0.2913381,0.2750151,0.1301968,-0.008091065,0.2061576,-0.2142964,-0.2001512
1.308342,-0.05439429,0.2081742,0.340024,0.04523471,-0.09152269,-0.2495139,0.005639114,-0.5055413
1.197291,-0.05527161,0.09291016,0.2294675,0.04456421,-0.2070457,-0.6174447,0.08849886,-0.7295919
1.040054,-0.06624623,0.01184964,0.07266899,0.03372737,-0.2883487,-0.9637743,0.1199737,-0.7320564
0.9972296,-0.1617156,0.07832391,0.03022116,-0.06167006,-0.2220895,-0.9796429,0.2029039,-0.67306
1.019828,-0.1918155,0.194764,0.05313505,-0.09175835,-0.1058263,-0.682894,0.1772775,-0.5728844
