accx,accy,accz,body_accx,body_accy,body_accz,body_gyrox,body_gyroy,body_gyroz
0.7827202,-0.1492299,0.07376454,-0.2351822,0.003335806,0.1299357,-0.2343337,0.8185418,0.08436481
0.7390286,-0.1231486,0.09254965,-0.279207,0.02970192,0.1491793,-0.3406911,0.6188442,0.02727466
0.6596048,-0.1032201,0.05125684,-0.3589646,0.04991765,0.1083983,-0.4987398,0.3168929,0.0996386
0.6591401,-0.1105709,0.05141235,-0.3597464,0.04285352,0.1091071,-0.5373003,-0.01570286,0.2049985
0.6752303,-0.1436601,0.07759115,-0.3439391,0.0100478,0.13587,-0.4754684,-0.3088608,0.2937047
0.6916566,-0.1784929,0.1106588,-0.3277449,-0.0245066,0.1695422,-0.3634599,-0.4954035,0.3204356
0.782343,-0.221316,0.1257791,-0.2372263,-0.06705619,0.1852768,-0.2008066,-0.5363228,0.1758165
0.8508258,-0.2553033,0.1380423,-0.1688369,-0.1007731,0.1981523,-0.002825688,-0.5115939,-0.02432008
0.872754,-0.2530574,0.1763603,-0.1469217,-0.09825607,0.2370692,0.1063314,-0.5330535,-0.1815152
0.9064131,-0.1874952,0.1889903,-0.113193,-0.03241866,0.2502728,0.1104825,-0.5622246,-0.2292462
1.046961,-0.1141466,0.1554034,0.02750697,0.04121128,0.2172223,0.04235703,-0.5285152,-0.1424998
1.228983,-0.1411508,0.09054183,0.2097585,0.0144937,0.1528496,-0.02709732,-0.4197571,-0.03812093
1.272462,-0.2246811,0.03329119,0.253533,-0.06874627,0.09603304,0.1613314,-0.2339051,0.06874562
1.314438,-0.2595113,0.03967974,0.2958534,-0.1032822,0.1027968,0.4042448,0.0703212,0.143897
1.460299,-0.2059624,0.0997757,0.442088,-0.04943244,0.1632064,0.3335016,0.5975185,0.1462682
1.564957,-0.157549,0.1665114,0.5471278,-0.0007096417,0.2301906,0.1717774,1.162863,0.1698332
1.572395,-0.2784317,0.1981649,0.5549276,-0.1212733,0.2620216,0.1636997,1.339756,0.1978721
1.425822,-0.4528103,0.1607929,0.4086709,-0.2953204,0.2247485,0.4468728,0.9869553,0.1669903
1.121978,-0.5141837,0.06320032,0.1050771,-0.3563411,0.1271702,0.8859657,0.360566,0.1153334
0.8831527,-0.5315849,-0.01969407,-0.1335727,-0.3733551,0.0442026,0.9815336,-0.01375961,0.03345706
0.777408,-0.4243073,-0.0293067,-0.2392118,-0.2656418,0.03443093,0.8985937,-0.03829983,-0.06538562
0.7190441,-0.1560343,-0.0666355,-0.2975269,0.003125399,-0.003138423,0.8256554,-0.0834578,-0.07983536
0.7628189,0.03679155,-0.1994355,-0.2537434,0.1965047,-0.136254,0.3753638,-0.2864151,-0.04090886
0.8661546,0.05421857,-0.2295406,-0.1504229,0.214535,-0.1667395,-0.05124705,-0.7640484,0.01166565
0.9558195,-0.1211799,-0.124473,-0.06078524,0.03977601,-0.06210556,0.05329011,-1.215872,0.08021864
