accx,accy,accz,body_accx,body_accy,body_accz,body_gyrox,body_gyroy,body_gyroz
0.1057022,0.7942689,0.6014987,0.004395546,0.03798737,-0.02187947,0.02351602,-0.04724685,0.2883573
0.09476016,0.8046239,0.5940026,-0.006822807,0.04862063,-0.0292362,0.01768421,-0.06100936,0.3097219
0.1065574,0.8042298,0.581004,0.004689566,0.0484499,-0.04205693,0.01866357,-0.03089465,0.3355273
0.1177729,0.801051,0.5744196,0.01561289,0.0454404,-0.04842634,-0.003266846,0.001593171,0.3404034
0.1148036,0.7968263,0.5738546,0.01234501,0.04133216,-0.04874028,-0.02890272,0.0002300942,0.3179097
0.1140739,0.7852295,0.5755691,0.01131106,0.02980031,-0.04673944,-0.05131154,-0.005374281,0.2816381
0.1202492,0.7848018,0.5830064,0.01717691,0.02938763,-0.03898161,-0.06119383,-0.001136881,0.2551553
0.1131563,0.7946508,0.5939708,0.009769994,0.03920365,-0.02766349,-0.04923335,-0.0008617281,0.2486499
0.1083002,0.7957694,0.5984154,0.004595796,0.04024328,-0.02283382,-0.04950686,-0.003219579,0.2590547
0.1121891,0.7897267,0.5957986,0.008163249,0.03407696,-0.02503596,-0.05466954,-1.930622e-06,0.2585966
0.1089305,0.7838474,0.5966872,0.004580673,0.02803123,-0.0237052,-0.05219661,-0.002902829,0.2564061
0.1078838,0.7848691,0.6004531,0.003208236,0.02884558,-0.01947172,-0.03588649,-0.0122932,0.2650566
0.1093064,0.7850686,0.6003278,0.004304165,0.02879888,-0.01910596,-0.01338715,-0.02012279,0.2604226
0.1087267,0.7753195,0.601352,0.003397437,0.01876674,-0.0175692,-0.01762603,-0.02125413,0.2528624
0.10389,0.7713234,0.6034737,-0.001765633,0.01445311,-0.01491551,-0.01870899,-0.01767319,0.2425358
0.0973212,0.775987,0.6031553,-0.008659418,0.01876703,-0.01468454,-0.005420962,-0.02258889,0.238004
0.1009434,0.7827601,0.604096,-0.005359815,0.02516072,-0.01317916,-0.005609839,-0.02363009,0.249952
0.1077285,0.7937944,0.6008157,0.001105993,0.03578779,-0.01588123,-0.004482383,-0.01966255,0.2483478
0.114282,0.7963721,0.5930381,0.007344436,0.03793214,-0.0230689,-0.004161592,-0.01891957,0.241095
0.1185597,0.7879665,0.5928219,0.01131139,0.02906839,-0.02268492,-0.01627826,-0.004328463,0.2342246
0.1126872,0.7787412,0.6040011,0.005132849,0.01936148,-0.01089657,-0.0257128,0.006274713,0.2271616
0.1099288,0.76865,0.614516,0.002073094,0.008767061,0.0002347648,-0.02010948,-0.006688132,0.223533
0.1162413,0.762067,0.607013,0.008089145,0.001661315,-0.006646166,0.003476806,-0.01852154,0.2106037
